gameId,playId,nflId,tackle,assist,forcedFumble,pff_missedTackle,game_play_Id,event_type,s_avg_05,s_avg_1,bc_s_avg_05,bc_s_avg_1,cos_avg_05,cos_avg_1,do_avg_05,do_avg_1,bc_do_avg_05,bc_do_avg_1,cos_05_null,cos_1_null,ballCarrierId,tackle_status
2022091108,3396,42031,0,0,0,1,2022091108_3396,2.0,5.0200000000000005,4.1,6.598000000000001,5.618,0.1168479604288033,-0.7199260932675151,0.9476,0.9735555555555556,0.9645555555555556,0.8214666666666666,0,0,53449,0
2022091108,2846,42031,0,0,0,1,2022091108_2846,2.0,7.459999999999999,6.7,6.012,5.029999999999999,0.7527101014423447,0.6333490030351461,0.9562444444444445,0.9646666666666668,0.9836444444444444,0.966822222222222,0,0,53449,0
2022100207,2288,42031,0,0,0,1,2022100207_2288,2.0,2.4080000000000004,1.1940000000000002,3.7400000000000007,4.978,0.4094768164725053,-0.7771185565393885,0.6727333333333334,0.7453111111111111,0.8398666666666668,0.8216000000000001,0,0,52449,0
2022103007,309,42116,0,0,0,1,2022103007_309,2.0,1.526,3.12,0.758,1.906,0.9879147081728146,0.99711816469653,-0.0560444444444444,0.6041333333333332,-0.7180444444444446,-0.2841777777777778,0,0,46226,0
2022102400,2866,42116,1,0,0,0,2022102400_2866,1.0,1.598,2.538,2.628,3.572,0.9426854221157294,0.7120430904537098,0.0998222222222223,-0.3331333333333333,0.9426444444444446,0.7275333333333333,0,0,46113,1
2022100211,2478,42116,1,0,0,0,2022100211_2478,1.0,5.616,5.424,5.468,6.672,0.9252855641170632,0.6816358622406711,0.8017777777777774,0.7390222222222221,-0.1035555555555556,0.7834888888888889,0,0,46705,1
2022102400,609,42116,1,0,0,0,2022102400_609,1.0,2.216,4.944,2.3920000000000003,3.654,-0.2351057260574635,-0.2322986923139816,0.6361555555555556,0.8727555555555554,0.1063999999999999,0.3766222222222221,0,0,46276,1
2022101601,1040,42116,1,0,0,0,2022101601_1040,1.0,5.408,7.156000000000001,5.442,6.023999999999999,0.9946841527954028,0.9856308059057554,0.7389333333333333,0.5117777777777778,0.7433555555555554,0.3722444444444445,0,0,52523,1
2022110605,1796,42116,1,0,0,0,2022110605_1796,1.0,2.262,4.470000000000001,2.9840000000000004,3.114,0.9937890305051332,0.987588587325195,0.5160888888888888,0.6569777777777779,-0.5620444444444445,-0.3200222222222221,0,0,53703,1
2022100211,526,42116,1,0,0,0,2022100211_526,1.0,1.2600000000000002,0.836,1.628,1.12,0.9711967736380448,0.9095297690118276,0.4735333333333333,-0.3667111111111109,0.2711555555555557,0.0585777777777778,0,0,52470,1
2022103007,1019,42116,1,0,0,0,2022103007_1019,1.0,4.382,5.624,4.984,6.156000000000001,0.9993256195544707,0.9905545994416752,0.904022222222222,0.8160666666666667,0.4810666666666665,0.884022222222222,0,0,53536,1
2022091106,499,42116,1,0,0,0,2022091106_499,1.0,0.5800000000000001,2.068,3.278,4.0920000000000005,-0.8841214188822732,-0.5306825945426071,-0.4329111111111111,0.3196444444444443,0.3870666666666666,0.6068444444444443,0,0,42718,1
2022091806,3265,42116,1,0,0,0,2022091806_3265,1.0,0.8859999999999999,0.912,0.612,0.984,0.0734489135984343,0.8936747745821056,0.6672666666666668,0.7882444444444443,0.6409333333333332,0.7199555555555555,0,0,53453,1
2022100211,2544,42116,1,0,0,0,2022100211_2544,1.0,8.446000000000002,8.422,7.354000000000001,8.11,0.9257433379157612,0.96821100755525,0.8184000000000001,0.806511111111111,0.3087555555555555,0.0748222222222223,0,0,44995,1
2022100905,3407,42116,1,0,0,0,2022100905_3407,1.0,1.158,2.798,2.268,1.882,0.8216904432747191,0.9624191642476656,-0.5941333333333334,0.051222222222222,-0.6816444444444445,0.1803333333333333,0,0,47791,1
2022102400,657,42116,1,0,0,0,2022102400_657,1.0,3.796,5.164,5.97,6.581999999999999,-0.8594960660749974,-0.6314807113682805,0.4483555555555555,0.4982444444444445,0.8023555555555557,0.8950888888888888,0,0,53440,1
2022102306,459,42331,0,0,0,1,2022102306_459,2.0,5.238,4.17,5.042,6.472,0.7878387951826873,0.9138767057028532,0.9313111111111112,0.9240666666666666,0.8841777777777778,0.8679333333333334,0,0,44995,0
2022100204,2762,42331,0,0,0,1,2022100204_2762,2.0,1.44,1.634,2.026,1.3400000000000003,-0.892847395486639,-0.9563629496017868,0.919177777777778,0.9271111111111108,-0.3533333333333333,0.0474444444444445,0,0,43293,0
2022100909,1603,42331,1,0,0,0,2022100909_1603,1.0,5.382,5.680000000000001,4.768,5.968000000000001,0.9904292160832056,0.977294357921297,0.8698444444444444,0.8942666666666668,0.6130444444444445,0.8827111111111112,0,0,43334,1
2022092508,2523,42331,1,0,0,0,2022092508_2523,1.0,6.222,5.066000000000001,6.406000000000001,6.104,0.5978117362973052,0.7284112772236317,0.8488444444444443,0.7169555555555556,0.8416222222222224,0.9447111111111112,0,0,52461,1
2022101300,3371,42331,0,0,0,1,2022101300_3371,2.0,4.252000000000001,2.694,5.28,4.752000000000001,0.7864091760100889,0.6418075353813132,0.4809555555555554,0.1560444444444443,0.6846888888888888,0.7827333333333334,0,0,47856,0
2022102303,2369,42346,1,0,0,0,2022102303_2369,1.0,2.8,2.7,2.09,0.74,0.9862495780142736,0.9732314044595396,0.6167333333333334,0.3120888888888888,-0.1777999999999999,-0.0617999999999999,0,0,44947,1
2022103002,3593,42346,1,0,0,0,2022103002_3593,1.0,1.7559999999999998,0.506,2.598,0.8380000000000001,0.9620650670827706,0.4551190495636595,-0.8787999999999997,-0.2771333333333333,-0.2489999999999998,-0.2845333333333333,0,0,53646,1
2022103002,4100,42346,1,0,0,0,2022103002_4100,1.0,4.708,5.928,5.12,5.0600000000000005,0.9742962341976192,0.9919601959340792,0.7593555555555556,0.769911111111111,0.3065777777777778,0.5181111111111111,0,0,54668,1
2022102303,3573,42346,1,0,0,0,2022102303_3573,1.0,5.231999999999999,5.852,1.968,4.246,0.3695550826162239,-0.3984451076895356,0.901688888888889,0.9789333333333332,0.0963777777777778,-0.3124222222222224,0,0,43584,1
2022101611,3174,42346,1,0,0,0,2022101611_3174,1.0,2.656,3.782,3.996,4.845999999999999,0.8385208131722186,0.5340156286046771,0.6287555555555555,0.5157555555555555,0.0177111111111111,0.8687777777777776,0,0,53579,1
2022103002,2891,42346,0,0,0,1,2022103002_2891,2.0,2.778,3.132,5.766,4.728,-0.2601227150747191,-0.9664611417900604,0.8985777777777779,0.7558,0.6451999999999999,0.8509555555555555,0,0,47856,0
2022091108,3227,42349,1,0,0,0,2022091108_3227,1.0,5.854000000000001,6.962000000000001,4.89,5.536,0.8639807972009216,0.7866894283873951,0.8258000000000001,0.9112222222222224,0.6552444444444443,0.7961777777777777,0,0,42589,1
2022091108,676,42349,1,0,0,0,2022091108_676,1.0,0.496,1.914,2.286,2.888,0.9562604975636108,0.8706903092065511,0.5953333333333335,0.8216444444444443,0.3855555555555557,0.508577777777778,0,0,43334,1
2022101606,3371,42349,1,0,0,0,2022101606_3371,1.0,3.1700000000000004,3.85,1.962,4.354,0.8507696148407913,0.7717868641014414,0.8719555555555557,0.8308444444444445,0.1550888888888887,0.3809333333333332,0,0,46101,1
2022091805,1563,42349,1,0,0,0,2022091805_1563,1.0,0.6519999999999999,1.36,0.4859999999999999,1.262,-0.6343128252771703,0.5160289597577767,-0.2561111111111111,0.7716444444444444,0.5028444444444444,0.2342666666666665,0,0,44820,1
2022103011,1763,42349,1,0,0,0,2022103011_1763,1.0,1.434,3.514,3.35,3.62,0.999132535333825,0.9936069795836096,0.4630222222222223,0.7547333333333334,0.1027777777777778,0.3225111111111111,0,0,54506,1
2022091108,494,42349,1,0,0,0,2022091108_494,1.0,4.256,4.948,3.918,5.956,0.9744705712360098,0.9413570710486558,0.9042444444444444,0.7129111111111112,-0.8886000000000001,-0.7548888888888887,0,0,43334,1
2022091102,3981,42360,1,0,0,0,2022091102_3981,1.0,0.1399999999999999,0.5740000000000001,2.382,0.6519999999999999,0.4199635626357323,-0.5261823184568909,0.6912222222222222,0.9370666666666668,0.0441333333333334,-0.3166888888888889,0,0,47856,1
2022100300,1226,42360,1,0,0,0,2022100300_1226,1.0,2.234,2.69,3.652,4.36,0.9844303627192372,0.9641421608892704,0.0988222222222222,0.0480888888888889,-0.5144000000000001,-0.3938666666666663,0,0,52460,1
2022102300,2866,42361,1,0,0,0,2022102300_2866,1.0,2.178,2.874,2.756,2.7,0.9342750242143104,0.5876406045790384,-0.2448,0.5330444444444444,-0.1009333333333331,0.4462888888888888,0,0,42347,1
2022100913,2404,42361,1,0,0,0,2022100913_2404,1.0,4.614,5.662000000000001,5.008,5.21,0.9999764228017576,0.9973356624203804,0.0573111111111108,0.0086222222222222,-0.2155333333333334,-0.4635111111111111,0,0,46094,1
2022092505,3740,42361,1,0,1,0,2022092505_3740,3.0,1.024,1.2879999999999998,2.798,2.22,-0.7507389174342566,0.6697803040800987,-0.6922666666666667,-0.9223333333333332,-0.0814222222222222,-0.2348666666666666,0,0,45185,1
2022091800,2925,42361,0,0,0,1,2022091800_2925,2.0,4.19,5.004,5.1,4.279999999999999,-0.5079067081075517,-0.9284269068611032,0.7758444444444444,0.9391555555555554,0.9208888888888888,0.8989777777777779,0,0,42718,0
2022110700,80,42361,1,0,0,0,2022110700_80,1.0,5.574,5.088,4.57,5.438,0.9875585461011576,0.9714481005247876,0.8131777777777778,0.5451555555555554,-0.8643333333333334,-0.4904222222222223,0,0,44879,1
2022110700,3480,42361,0,0,0,1,2022110700_3480,2.0,2.732,4.36,4.808,4.476000000000001,0.3615500005799424,-0.1586252611170552,0.6410888888888889,0.8286888888888887,0.3350888888888888,-0.1593111111111112,0,0,52942,0
2022101606,2669,42361,0,0,0,1,2022101606_2669,2.0,4.3020000000000005,2.506,8.074000000000002,8.053999999999998,0.8881211612640525,0.7677335716173871,0.513711111111111,0.2906444444444444,0.7897333333333331,0.770488888888889,0,0,46071,0
2022103004,504,42365,1,0,0,0,2022103004_504,1.0,2.3200000000000003,1.0719999999999998,1.888,1.1860000000000002,0.9530419438615036,0.8486760162912559,0.834911111111111,0.7556666666666667,-0.8924888888888891,-0.923933333333333,0,0,54572,1
2022101608,1740,42368,1,0,0,0,2022101608_1740,1.0,3.636,5.308,2.8839999999999995,5.018,-0.8928937612774295,-0.4704220289354762,0.8709555555555554,0.8996444444444445,0.7702444444444445,0.385888888888889,0,0,42837,1
2022091805,1123,42368,0,0,0,1,2022091805_1123,2.0,8.290000000000001,8.696000000000002,4.328,5.715999999999999,0.6276576685430959,0.5595529384102946,0.6321111111111112,0.8569333333333333,0.8903999999999999,0.8225777777777777,0,0,53449,0
2022091805,3022,42368,1,0,0,0,2022091805_3022,1.0,4.8340000000000005,5.895999999999999,3.26,3.89,0.9961837994500862,0.9277373975191924,0.5568666666666666,0.7448444444444442,0.6456222222222222,0.4173333333333332,0,0,46071,1
2022101608,990,42368,1,0,0,0,2022101608_990,1.0,1.084,1.896,3.186,4.49,0.2683773155529927,-0.7165692614164314,0.2424888888888889,0.6484666666666666,0.7176,0.9136666666666666,0,0,47853,1
2022103001,914,42368,1,0,0,0,2022103001_914,1.0,6.266,7.312,4.2700000000000005,4.247999999999999,0.7854945032454506,0.6924013326968628,0.9053333333333334,0.909222222222222,0.0238,0.2256222222222222,0,0,53612,1
2022092500,391,42368,1,0,0,0,2022092500_391,1.0,3.562,3.3240000000000003,2.66,3.132,0.0567804736635107,-0.7302074925701969,0.8529777777777777,0.915688888888889,0.5108222222222222,0.5035333333333332,0,0,41292,1
2022091805,3424,42368,0,1,0,1,2022091805_3424,2.0,1.324,0.726,2.168,4.586,-0.5707891927309284,-0.8699107550692563,0.8332,0.5652666666666668,-0.1748888888888889,0.5907555555555556,0,0,46071,0
2022092500,334,42368,1,0,0,0,2022092500_334,1.0,1.516,2.2880000000000003,2.1060000000000003,3.152,0.9605637514749734,0.6106760916271441,0.5904,0.8284444444444444,0.0466888888888888,-0.8008666666666666,0,0,44879,1
2022091805,2675,42368,1,0,0,0,2022091805_2675,1.0,0.63,0.9260000000000002,2.858,4.382,0.5385021804449278,-0.4492318672994968,0.1488,-0.2958444444444444,0.6252222222222222,0.8044222222222223,0,0,46071,1
2022100203,868,42368,1,0,0,0,2022100203_868,1.0,0.738,2.7880000000000003,2.98,2.518,-0.5864879312429033,0.8549921865655984,-0.4651777777777779,-0.6881555555555556,-0.6811555555555555,-0.8039999999999999,0,0,39983,1
2022091805,3400,42368,1,0,0,0,2022091805_3400,1.0,2.448,2.554,2.762,3.704,0.9987753164499118,0.978370573590724,0.1103777777777778,-0.2069777777777777,-0.2434666666666668,-0.0168666666666666,0,0,46071,1
2022091101,1616,42368,0,0,0,1,2022091101_1616,2.0,2.754,1.924,6.138,5.1,0.3610165989420671,-0.4220701410850159,0.2919111111111111,0.4709777777777778,0.937111111111111,0.9208444444444444,0,0,44898,0
2022102301,320,42368,1,0,0,0,2022102301_320,1.0,3.5900000000000007,4.845999999999999,3.716,4.178,0.937907830990917,0.9928518828006556,-0.1212444444444444,0.0862444444444445,0.5890222222222221,0.8307111111111111,0,0,41233,1
2022100910,1369,42368,0,0,0,1,2022100910_1369,2.0,3.638,4.916,5.14,5.742,-0.3959537675068708,-0.7622598555807932,0.6538222222222222,0.8612222222222222,0.4345111111111112,0.5698222222222222,0,0,52433,0
2022102301,1174,42368,1,0,0,0,2022102301_1174,1.0,0.502,2.024,0.3299999999999999,1.1439999999999997,0.6408484008356503,0.9975591858206632,0.1938444444444444,-0.6367777777777777,0.6209777777777777,-0.0649111111111111,0,0,44816,1
2022091101,251,42368,1,0,0,0,2022091101_251,1.0,3.4839999999999995,6.023999999999999,4.967999999999999,5.43,0.9599081297975612,0.946532158195368,0.2364222222222221,0.6367555555555556,0.3792666666666667,0.5639333333333335,0,0,46104,1
2022091805,2088,42368,1,0,0,0,2022091805_2088,1.0,1.182,1.928,0.11,0.442,0.145266954233238,0.7120855035285102,0.3192222222222222,0.735111111111111,0.6879777777777779,0.847488888888889,0,0,46071,1
2022101608,1011,42368,1,0,0,0,2022101608_1011,1.0,1.872,2.64,1.73,0.8580000000000002,0.8946816267149081,0.0818993141993167,0.6195333333333335,0.8196222222222221,-0.4963777777777777,-0.2206444444444445,0,0,47853,1
2022103001,4104,42368,1,0,0,0,2022103001_4104,1.0,2.012,4.184,0.932,2.6100000000000003,0.7274336060053707,0.994269725655152,-0.1708444444444444,0.7179555555555557,-0.6621111111111111,-0.1018222222222221,0,0,54042,1
2022103001,2554,42368,1,0,0,0,2022103001_2554,1.0,2.966,3.3240000000000003,3.41,3.112,0.9995764038705632,0.993920462637618,0.1667333333333332,0.3980444444444443,-0.2869777777777776,0.0851333333333333,0,0,54616,1
2022100910,875,42368,1,0,0,0,2022100910_875,1.0,0.446,1.746,1.242,3.054,0.943088033416302,0.9020173245768688,0.6575555555555554,0.8824888888888889,-0.2855111111111109,0.2082222222222222,0,0,42416,1
2022103001,2144,42368,1,0,0,0,2022103001_2144,1.0,3.968000000000001,4.651999999999999,2.428,2.3,0.8355278516586505,-0.3147869835485569,0.3314888888888889,0.8436222222222224,0.7751111111111111,0.6073777777777778,0,0,48374,1
2022102301,1237,42368,1,0,0,0,2022102301_1237,1.0,1.372,1.734,0.782,2.486,0.3247306195644647,0.7725761796730375,0.4506666666666667,0.8635777777777778,0.8069333333333333,0.4599555555555554,0,0,44896,1
2022102304,1087,42376,1,0,0,0,2022102304_1087,1.0,2.726,3.47,2.77,4.876,0.8045584752261978,0.8163218880057004,0.4025555555555556,0.3153333333333333,0.5723999999999998,0.8970666666666667,0,0,53454,1
2022102305,2734,42378,1,0,0,0,2022102305_2734,1.0,1.622,2.118,2.108,2.43,0.9996349781925152,0.9069871661280348,0.5781555555555554,0.8947333333333333,-0.2619555555555554,0.0290666666666667,0,0,52449,1
2022110610,2560,42378,1,0,0,0,2022110610_2560,1.0,2.516,2.224,4.014,5.306,0.8429281947497158,0.6375583032836483,0.4817555555555553,0.1913333333333333,0.7231777777777776,0.8682888888888888,0,0,52440,1
2022110603,111,42381,0,0,0,1,2022110603_111,2.0,3.26,1.43,6.18,4.831999999999999,0.8882543116604504,0.6189059471376234,-0.3152444444444443,-0.3396666666666667,0.7410222222222222,0.7921333333333335,0,0,44947,0
2022091812,2706,42381,1,0,0,0,2022091812_2706,1.0,3.012,2.52,2.742,2.442,0.9972495028419148,0.9699804829616342,0.5037111111111111,0.6388222222222223,0.1654888888888889,0.5895555555555555,0,0,47856,1
2022103012,1298,42381,1,0,0,0,2022103012_1298,1.0,3.928,3.0740000000000003,5.636,7.262,0.7596874181128176,0.6717232943390152,0.9088888888888892,0.2950888888888888,0.417511111111111,0.7346666666666668,0,0,54528,1
2022101602,3549,42381,1,0,0,0,2022101602_3549,1.0,0.378,0.692,0.91,2.774,0.0219195723861752,-0.8667765117163846,-0.5129555555555555,-0.538777777777778,0.0422222222222222,0.5089333333333332,0,0,53536,1
2022103012,455,42381,1,0,0,0,2022103012_455,1.0,1.7160000000000004,1.15,1.584,0.3419999999999999,0.9897269322905288,0.6795358218276025,-0.076422222222222,-0.1408888888888886,0.7909999999999998,0.3766222222222223,0,0,47857,1
2022101602,1826,42381,1,0,0,0,2022101602_1826,1.0,1.262,1.668,1.964,1.494,-0.7907359521015531,-0.826517788288933,-0.7304222222222222,-0.6615777777777778,0.2896222222222221,0.6382888888888889,0,0,54501,1
2022100900,2817,42381,1,0,0,0,2022100900_2817,1.0,2.652,2.036,4.34,4.436,0.9354766988491466,0.3778191539997352,0.8007777777777779,0.6899333333333334,0.800688888888889,0.7835555555555556,0,0,45186,1
2022102306,2754,42381,1,0,0,0,2022102306_2754,1.0,1.668,1.616,0.9280000000000002,2.3440000000000003,0.3934617150665686,0.6778651626701062,0.4938888888888889,0.7488000000000001,-0.314911111111111,0.1969333333333332,0,0,44852,1
2022100211,2298,42381,1,0,0,0,2022100211_2298,1.0,2.864,2.58,5.022,6.795999999999999,0.7915300062450179,0.8077512848638829,0.0990888888888889,0.596488888888889,0.5319333333333335,0.7788222222222222,0,0,47870,1
2022091112,3416,42381,0,0,0,1,2022091112_3416,2.0,3.282000000000001,1.0639999999999998,6.818,5.782000000000001,0.786496290944082,0.7361252328255745,0.1801999999999998,-0.3979999999999999,0.8743777777777776,0.8811777777777777,0,0,44853,0
2022091112,3454,42381,1,0,0,0,2022091112_3454,1.0,2.858,3.654,3.194,5.3020000000000005,0.9442387066236874,0.6054919982528288,0.8964666666666666,0.7447333333333335,-0.4405333333333333,0.0594666666666666,0,0,44853,1
2022091812,2685,42381,1,0,0,0,2022091812_2685,1.0,3.83,2.772,6.081999999999999,5.564000000000001,0.6206155767789536,-0.0690326572809594,0.5753333333333334,0.6319111111111111,0.4479333333333334,0.7896444444444445,0,0,53646,1
2022091812,2237,42381,0,0,0,1,2022091812_2237,2.0,6.5200000000000005,4.750000000000001,7.790000000000001,7.151999999999999,0.8629333401579139,0.6906178824817408,0.8295111111111112,0.6879333333333334,0.6701111111111112,0.9072666666666668,0,0,53440,0
2022102306,2362,42381,1,0,0,0,2022102306_2362,1.0,2.516,2.39,3.014,3.43,0.985607171525537,0.7451740302025073,0.5523777777777777,0.7576222222222222,-0.2356444444444445,0.1062666666666667,0,0,54563,1
2022101604,3884,42388,0,0,0,1,2022101604_3884,2.0,4.960000000000001,2.206,7.198,5.54,0.7829764228263812,0.0522841255560886,0.448111111111111,0.6822444444444444,0.8282,0.9283777777777776,0,0,43454,0
2022101604,231,42388,1,0,0,0,2022101604_231,1.0,3.306,4.824,4.684,5.279999999999999,0.8713024034804914,0.812456650417462,0.6354444444444443,0.8731111111111114,0.3543999999999999,0.9168444444444444,0,0,42718,1
2022092504,965,42388,1,0,0,0,2022092504_965,1.0,5.404,6.351999999999999,4.508,4.804,0.9404567721358534,0.5902162507398565,0.6168666666666667,0.6489111111111112,0.3558666666666665,0.7469777777777776,0,0,53541,1
2022100904,1369,42388,1,0,0,0,2022100904_1369,1.0,1.822,1.46,1.318,2.55,0.9936611092602,0.9859088309845662,-0.2949555555555556,-0.8234444444444445,0.7355333333333335,0.6829333333333334,0,0,53646,1
2022091901,237,42388,1,0,0,0,2022091901_237,1.0,3.314,3.6020000000000003,3.2920000000000003,5.294,0.9301218277360408,0.8022853903558136,0.8900222222222224,0.6697555555555557,-0.4971555555555554,0.0745333333333333,0,0,52461,1
2022101604,319,42388,1,0,0,0,2022101604_319,1.0,1.548,3.5740000000000003,2.896,3.9,0.9334223702590316,0.9473610814256274,-0.8177333333333333,-0.6425333333333333,0.8918444444444447,0.6642444444444443,0,0,46203,1
2022100904,2247,42388,1,0,0,0,2022100904_2247,1.0,1.688,1.948,1.312,1.854,0.9808006969154932,0.9088877044244004,0.6404666666666666,0.7296666666666667,0.1290888888888888,0.2473555555555555,0,0,47856,1
2022103005,1412,42388,1,0,0,0,2022103005_1412,1.0,1.5059999999999998,3.838,3.82,5.63,0.6042011729213153,0.8536100966250645,0.6074888888888889,0.5258222222222224,0.8742222222222222,0.8728,0,0,48646,1
2022091901,3599,42388,1,0,0,0,2022091901_3599,1.0,3.1740000000000004,2.616,2.528,2.874,0.705580366561884,0.2371619002205574,0.4519555555555555,0.4475555555555557,-0.2466888888888888,-0.2830222222222222,0,0,47836,1
2022110607,1384,42388,1,0,0,0,2022110607_1384,1.0,8.33,8.576,8.129999999999999,8.272,0.962151974464486,0.925548657922121,0.907422222222222,0.9621333333333332,0.5866888888888889,0.8179777777777778,0,0,47859,1
2022100200,2488,42388,1,0,0,0,2022100200_2488,1.0,3.71,5.548,4.676,4.816,-0.620797382983645,-0.1268817097935805,0.5332444444444445,0.9255555555555556,0.2652222222222221,0.5779333333333332,0,0,40129,1
2022110607,829,42388,1,0,0,0,2022110607_829,1.0,3.25,5.144,1.6800000000000002,1.61,0.7654855215892593,-0.0029180496008147,0.9633333333333332,0.9759333333333332,0.941177777777778,0.8233555555555556,0,0,47859,1
2022100200,3097,42388,1,0,0,0,2022100200_3097,1.0,2.446,2.896,4.23,5.416,0.9648760393573864,0.8399768849712075,-0.2920222222222222,-0.6156444444444447,0.7741111111111111,0.8267111111111112,0,0,40129,1
2022101604,3413,42388,1,0,0,0,2022101604_3413,1.0,5.486000000000001,6.634,1.972,2.236,0.9472767515712848,0.9120300132352176,0.7142666666666667,0.8599111111111111,0.3056888888888888,-0.5557111111111112,0,0,43454,1
2022092504,779,42388,1,0,0,0,2022092504_779,1.0,6.666,6.052,7.087999999999999,7.434,0.8651533711957485,0.9037352969678544,0.9159111111111112,0.7176666666666668,0.2409777777777778,0.7926,0,0,52443,1
2022091901,1662,42388,1,0,0,0,2022091901_1662,1.0,1.7979999999999996,2.7299999999999995,2.322,3.468,0.9612444559534083,0.9584760990390254,0.6075555555555555,0.1108,-0.2348444444444444,0.473288888888889,0,0,47836,1
2022101604,3533,42388,1,0,0,0,2022101604_3533,1.0,1.704,1.5719999999999998,1.204,1.63,0.8716321135183398,0.8911583008827522,0.2031333333333334,0.1855111111111109,-0.1488888888888889,-0.6461555555555556,0,0,42718,1
2022101604,1893,42388,1,0,0,0,2022101604_1893,1.0,4.470000000000001,5.548,1.632,3.92,0.3281418432552812,0.0136986742102602,0.8002666666666667,0.8671111111111109,0.5288222222222222,0.3272888888888888,0,0,53435,1
2022110607,397,42388,1,0,0,0,2022110607_397,1.0,0.4859999999999999,1.184,1.168,1.498,-0.0569796905990004,0.513858076773236,0.2842444444444443,0.3249999999999999,0.7531555555555556,0.6436000000000001,0,0,44852,1
2022110607,1142,42388,1,0,0,0,2022110607_1142,1.0,5.976,7.281999999999999,5.656000000000001,5.706,0.9824802379522468,0.7356894819299068,0.8321111111111111,0.5546444444444443,-0.6082000000000001,-0.643688888888889,0,0,54563,1
2022103005,406,42388,1,0,0,0,2022103005_406,1.0,3.544,6.194,3.2060000000000004,5.279999999999999,0.9905859654536602,0.925555745948724,0.9045777777777776,0.7162222222222223,0.6408000000000001,0.8600222222222224,0,0,53478,1
2022091901,2515,42388,0,0,0,1,2022091901_2515,2.0,2.2340000000000004,3.29,2.746,2.56,0.9764781668785816,0.8514669829967778,0.4051555555555555,0.2730666666666667,0.7421999999999999,0.7723555555555556,0,0,47834,0
2022101604,2169,42388,1,0,0,0,2022101604_2169,1.0,0.496,1.5040000000000002,0.242,1.004,0.3559996974966599,0.9930015498007176,-0.0226222222222221,-0.1808222222222222,-0.5412666666666667,-0.3927555555555556,0,0,42718,1
2022091112,3720,42388,1,0,0,0,2022091112_3720,1.0,6.194,5.424,4.892,5.798,0.955344818770735,0.8155846049516124,0.6933777777777778,0.9049111111111112,0.7437555555555556,0.8724666666666667,0,0,52502,1
2022103005,1372,42388,1,0,0,0,2022103005_1372,1.0,3.272,4.954000000000001,3.428,4.412000000000001,0.9929183924916266,0.9893651824137384,0.7392666666666667,0.8923777777777779,0.1664444444444444,0.6033111111111111,0,0,52630,1
2022103005,2234,42388,1,0,0,0,2022103005_2234,1.0,5.872,7.226000000000001,6.152000000000001,6.0200000000000005,0.9920914768230474,0.9006695668322264,0.5117111111111112,0.7771999999999998,0.6643555555555556,0.9263111111111112,0,0,53478,1
2022110607,540,42388,0,0,0,1,2022110607_540,2.0,4.346,1.398,7.35,6.134,0.4526563999155071,-0.2713596773074408,0.5702222222222221,0.3862444444444444,0.7836888888888887,0.6863111111111113,0,0,44852,0
2022092503,4086,42390,0,0,0,1,2022092503_4086,2.0,6.822,4.586,8.222,7.006,0.8252548183582806,0.4721847253873671,0.7560222222222223,0.6542888888888889,0.9609555555555558,0.9186,0,0,44985,0
2022102311,3873,42390,1,0,0,0,2022102311_3873,1.0,2.812,2.244,2.916,3.0200000000000005,0.9869789866510996,0.7473333534093708,0.4518222222222222,0.698622222222222,0.8538,0.9404222222222224,0,0,53484,1
2022110601,2863,42390,1,0,0,0,2022110601_2863,1.0,4.096,5.934,3.868,3.684,0.9564221379111296,0.8672601526992331,0.8742444444444445,0.8633333333333333,0.8305111111111112,0.8577999999999999,0,0,52581,1
2022110601,1473,42390,0,0,0,1,2022110601_1473,2.0,7.19,7.154000000000001,6.884,6.496,0.8068426811714515,0.7041917054701873,0.5028222222222221,0.5424666666666667,0.7298,0.2373333333333332,0,0,47856,0
2022110601,1365,42390,1,0,0,0,2022110601_1365,1.0,4.540000000000001,5.208,4.529999999999999,6.394,0.9979798825129896,0.9451639379040636,0.7181777777777778,0.5344444444444443,0.7644000000000001,0.9307777777777776,0,0,53440,1
2022092900,883,42390,1,0,0,0,2022092900_883,1.0,7.812,9.096,7.816,8.9,0.9993207615775838,0.9925998794566332,0.8218222222222222,0.9106666666666664,0.8664444444444444,0.8318888888888889,0,0,44860,1
2022091800,2506,42390,1,0,0,0,2022091800_2506,1.0,7.647999999999999,7.848000000000001,6.464,7.32,0.9997946546320304,0.9995607624259554,0.7687333333333333,0.9536888888888888,0.788422222222222,0.7097555555555554,0,0,46155,1
2022110601,56,42390,1,0,0,0,2022110601_56,1.0,5.999999999999999,6.862,4.250000000000001,2.2920000000000003,0.9930573226991262,0.9267462567460224,0.8152888888888888,0.8615777777777778,-0.7110888888888887,-0.5078888888888888,0,0,52451,1
2022110601,2039,42390,1,0,0,0,2022110601_2039,1.0,6.492,7.518000000000001,4.988,5.992,0.9769333292932304,0.9652165500471824,0.8588222222222223,0.7606444444444443,0.7961111111111112,0.5105111111111112,0,0,52581,1
2022092503,3006,42390,1,0,0,0,2022092503_3006,1.0,5.422,6.504,4.639999999999999,5.096,0.987205991232914,0.9937637684875602,0.749688888888889,0.5019999999999999,0.1096888888888889,-0.1306666666666666,0,0,47879,1
